,state,city,city_state,n_killed,n_injured,population,killed_normalized,injured_normalized,kill_million,injured_million,total
21325,Pennsylvania,Lake Heritage,"Lake Heritage, Pennsylvania",0,0,2367,0,0,0,0,0
21326,Pennsylvania,Lake Latonka,"Lake Latonka, Pennsylvania",0,0,844,0,0,0,0,0
21327,Pennsylvania,Lake Meade,"Lake Meade, Pennsylvania",0,0,2569,0,0,0,0,0
21328,Pennsylvania,Lake Winola,"Lake Winola, Pennsylvania",0,0,662,0,0,0,0,0
21329,Pennsylvania,Lake Wynonah,"Lake Wynonah, Pennsylvania",0,0,2501,0,0,0,0,0
21330,Pennsylvania,Lakemont,"Lakemont, Pennsylvania",0,0,1860,0,0,0,0,0
21331,Pennsylvania,Lampeter,"Lampeter, Pennsylvania",0,0,1358,0,0,0,0,0
21333,Pennsylvania,Landingville,"Landingville, Pennsylvania",0,0,150,0,0,0,0,0
21334,Pennsylvania,Landisburg,"Landisburg, Pennsylvania",0,0,219,0,0,0,0,0
21335,Pennsylvania,Landisville,"Landisville, Pennsylvania",0,0,2117,0,0,0,0,0
21336,Pennsylvania,Lanesboro,"Lanesboro, Pennsylvania",0,0,454,0,0,0,0,0
21337,Pennsylvania,Langeloth,"Langeloth, Pennsylvania",0,0,742,0,0,0,0,0
21338,Pennsylvania,Langhorne,"Langhorne, Pennsylvania",0,0,1580,0,0,0,0,0
21339,Pennsylvania,Langhorne Manor,"Langhorne Manor, Pennsylvania",0,0,1424,0,0,0,0,0
21345,Pennsylvania,Lattimer,"Lattimer, Pennsylvania",0,0,395,0,0,0,0,0
21346,Pennsylvania,Laurel Mountain,"Laurel Mountain, Pennsylvania",0,0,154,0,0,0,0,0
21347,Pennsylvania,Laurel Run,"Laurel Run, Pennsylvania",0,0,509,0,0,0,0,0
21348,Pennsylvania,Laureldale,"Laureldale, Pennsylvania",0,0,3909,0,0,0,0,0
21349,Pennsylvania,Laurelton,"Laurelton, Pennsylvania",0,0,415,0,0,0,0,0
21350,Pennsylvania,Laurys Station,"Laurys Station, Pennsylvania",0,0,973,0,0,0,0,0
21351,Pennsylvania,Lavelle,"Lavelle, Pennsylvania",0,0,490,0,0,0,0,0
21352,Pennsylvania,Lawnton,"Lawnton, Pennsylvania",0,0,3991,0,0,0,0,0
21353,Pennsylvania,Lawrence,"Lawrence, Pennsylvania",0,0,343,0,0,0,0,0
21355,Pennsylvania,Lawson Heights,"Lawson Heights, Pennsylvania",0,0,2564,0,0,0,0,0
21356,Pennsylvania,Le Raysville,"Le Raysville, Pennsylvania",0,0,276,0,0,0,0,0
21358,Pennsylvania,Lebanon South,"Lebanon South, Pennsylvania",0,0,2320,0,0,0,0,0
21360,Pennsylvania,Leeper,"Leeper, Pennsylvania",0,0,152,0,0,0,0,0
21361,Pennsylvania,Leesport,"Leesport, Pennsylvania",0,0,1891,0,0,0,0,0
21362,Pennsylvania,Leetsdale,"Leetsdale, Pennsylvania",0,0,1157,0,0,0,0,0
21364,Pennsylvania,Leith-Hatfield,"Leith-Hatfield, Pennsylvania",0,0,2344,0,0,0,0,0
21365,Pennsylvania,Lemont,"Lemont, Pennsylvania",0,0,2188,0,0,0,0,0
21366,Pennsylvania,Lemont Furnace,"Lemont Furnace, Pennsylvania",0,0,1011,0,0,0,0,0
21368,Pennsylvania,Lenape Heights,"Lenape Heights, Pennsylvania",0,0,1107,0,0,0,0,0
21369,Pennsylvania,Lenhartsville,"Lenhartsville, Pennsylvania",0,0,171,0,0,0,0,0
21370,Pennsylvania,Lenkerville,"Lenkerville, Pennsylvania",0,0,539,0,0,0,0,0
21372,Pennsylvania,Level Green,"Level Green, Pennsylvania",0,0,3881,0,0,0,0,0
21374,Pennsylvania,Lewis Run,"Lewis Run, Pennsylvania",0,0,567,0,0,0,0,0
21378,Pennsylvania,Liberty,"Liberty, Pennsylvania",0,0,2454,0,0,0,0,0
21379,Pennsylvania,Lightstreet,"Lightstreet, Pennsylvania",0,0,978,0,0,0,0,0
21380,Pennsylvania,Lilly,"Lilly, Pennsylvania",0,0,880,0,0,0,0,0
21381,Pennsylvania,Lima,"Lima, Pennsylvania",0,0,1938,0,0,0,0,0
21382,Pennsylvania,Lime Ridge,"Lime Ridge, Pennsylvania",0,0,983,0,0,0,0,0
21383,Pennsylvania,Lincoln,"Lincoln, Pennsylvania",0,0,1022,0,0,0,0,0
21384,Pennsylvania,Lincoln Park,"Lincoln Park, Pennsylvania",0,0,1760,0,0,0,0,0
21386,Pennsylvania,Lincolnville,"Lincolnville, Pennsylvania",0,0,195,0,0,0,0,0
21388,Pennsylvania,Linglestown,"Linglestown, Pennsylvania",0,0,5688,0,0,0,0,0
21389,Pennsylvania,Linntown,"Linntown, Pennsylvania",0,0,1421,0,0,0,0,0
21390,Pennsylvania,Linwood,"Linwood, Pennsylvania",0,0,3225,0,0,0,0,0
21391,Pennsylvania,Lionville,"Lionville, Pennsylvania",0,0,6398,0,0,0,0,0
21393,Pennsylvania,Little Meadows,"Little Meadows, Pennsylvania",0,0,247,0,0,0,0,0
21396,Pennsylvania,Locustdale,"Locustdale, Pennsylvania",0,0,187,0,0,0,0,0
21397,Pennsylvania,Loganton,"Loganton, Pennsylvania",0,0,478,0,0,0,0,0
21398,Pennsylvania,Loganville,"Loganville, Pennsylvania",0,0,1313,0,0,0,0,0
21399,Pennsylvania,Long Branch,"Long Branch, Pennsylvania",0,0,432,0,0,0,0,0
21400,Pennsylvania,Longfellow,"Longfellow, Pennsylvania",0,0,160,0,0,0,0,0
21401,Pennsylvania,Lorain,"Lorain, Pennsylvania",0,0,692,0,0,0,0,0
21402,Pennsylvania,Lorane,"Lorane, Pennsylvania",0,0,4085,0,0,0,0,0
21403,Pennsylvania,Loretto,"Loretto, Pennsylvania",0,0,1190,0,0,0,0,0
21404,Pennsylvania,Lower Burrell,"Lower Burrell, Pennsylvania",0,0,11078,0,0,0,0,0
21405,Pennsylvania,Loyalhanna,"Loyalhanna, Pennsylvania",0,0,3456,0,0,0,0,0
21406,Pennsylvania,Lucerne Mines,"Lucerne Mines, Pennsylvania",0,0,999,0,0,0,0,0
21407,Pennsylvania,Lumber City,"Lumber City, Pennsylvania",0,0,284,0,0,0,0,0
21408,Pennsylvania,Lykens,"Lykens, Pennsylvania",0,0,2956,0,0,0,0,0
21409,Pennsylvania,Lynnwood-Pricedale,"Lynnwood-Pricedale, Pennsylvania",0,0,1889,0,0,0,0,0
21410,Pennsylvania,Lyons,"Lyons, Pennsylvania",0,0,479,0,0,0,0,0
21412,Pennsylvania,Madison,"Madison, Pennsylvania",0,0,367,0,0,0,0,0
21413,Pennsylvania,Madisonburg,"Madisonburg, Pennsylvania",0,0,223,0,0,0,0,0
21414,Pennsylvania,Mahaffey,"Mahaffey, Pennsylvania",0,0,352,0,0,0,0,0
21415,Pennsylvania,Mahanoy City,"Mahanoy City, Pennsylvania",0,0,3944,0,0,0,0,0
21416,Pennsylvania,Mainville,"Mainville, Pennsylvania",0,0,96,0,0,0,0,0
21417,Pennsylvania,Maitland,"Maitland, Pennsylvania",0,0,388,0,0,0,0,0
21418,Pennsylvania,Malvern,"Malvern, Pennsylvania",0,0,3455,0,0,0,0,0
21419,Pennsylvania,Mammoth,"Mammoth, Pennsylvania",0,0,467,0,0,0,0,0
21422,Pennsylvania,Manns Choice,"Manns Choice, Pennsylvania",0,0,284,0,0,0,0,0
21423,Pennsylvania,Manor,"Manor, Pennsylvania",0,0,3344,0,0,0,0,0
21424,Pennsylvania,Manorville,"Manorville, Pennsylvania",0,0,385,0,0,0,0,0
21425,Pennsylvania,Mansfield,"Mansfield, Pennsylvania",0,0,3341,0,0,0,0,0
21426,Pennsylvania,Maple Glen,"Maple Glen, Pennsylvania",0,0,6726,0,0,0,0,0
21427,Pennsylvania,Mapleton,"Mapleton, Pennsylvania",0,0,414,0,0,0,0,0
21428,Pennsylvania,Mapletown,"Mapletown, Pennsylvania",0,0,114,0,0,0,0,0
21429,Pennsylvania,Marcus Hook,"Marcus Hook, Pennsylvania",0,0,2402,0,0,0,0,0
21431,Pennsylvania,Marianne,"Marianne, Pennsylvania",0,0,1082,0,0,0,0,0
21432,Pennsylvania,Marienville,"Marienville, Pennsylvania",0,0,4045,0,0,0,0,0
21434,Pennsylvania,Marion,"Marion, Pennsylvania",0,0,1170,0,0,0,0,0
21436,Pennsylvania,Marion Heights,"Marion Heights, Pennsylvania",0,0,578,0,0,0,0,0
21437,Pennsylvania,Marklesburg,"Marklesburg, Pennsylvania",0,0,196,0,0,0,0,0
21438,Pennsylvania,Markleysburg,"Markleysburg, Pennsylvania",0,0,281,0,0,0,0,0
21439,Pennsylvania,Marlin,"Marlin, Pennsylvania",0,0,420,0,0,0,0,0
21441,Pennsylvania,Marshallton,"Marshallton, Pennsylvania",0,0,1160,0,0,0,0,0
21442,Pennsylvania,Martins Creek,"Martins Creek, Pennsylvania",0,0,437,0,0,0,0,0
21443,Pennsylvania,Martinsburg,"Martinsburg, Pennsylvania",0,0,2563,0,0,0,0,0
21446,Pennsylvania,Masthope,"Masthope, Pennsylvania",0,0,601,0,0,0,0,0
21447,Pennsylvania,Matamoras,"Matamoras, Pennsylvania",0,0,2362,0,0,0,0,0
21448,Pennsylvania,Mather,"Mather, Pennsylvania",0,0,477,0,0,0,0,0
21449,Pennsylvania,Mattawana,"Mattawana, Pennsylvania",0,0,500,0,0,0,0,0
21450,Pennsylvania,Mayfield,"Mayfield, Pennsylvania",0,0,1695,0,0,0,0,0
21452,Pennsylvania,McAdoo,"McAdoo, Pennsylvania",0,0,2156,0,0,0,0,0
21454,Pennsylvania,McClure,"McClure, Pennsylvania",0,0,921,0,0,0,0,0
21455,Pennsylvania,McConnellsburg,"McConnellsburg, Pennsylvania",0,0,1002,0,0,0,0,0
21456,Pennsylvania,McConnellstown,"McConnellstown, Pennsylvania",0,0,1524,0,0,0,0,0
21457,Pennsylvania,McDonald,"McDonald, Pennsylvania",0,0,2050,0,0,0,0,0
21458,Pennsylvania,McElhattan,"McElhattan, Pennsylvania",0,0,385,0,0,0,0,0
21459,Pennsylvania,McEwensville,"McEwensville, Pennsylvania",0,0,272,0,0,0,0,0
21460,Pennsylvania,McGovern,"McGovern, Pennsylvania",0,0,2790,0,0,0,0,0
21461,Pennsylvania,McKeansburg,"McKeansburg, Pennsylvania",0,0,149,0,0,0,0,0
21464,Pennsylvania,McKnightstown,"McKnightstown, Pennsylvania",0,0,163,0,0,0,0,0
21465,Pennsylvania,McMurray,"McMurray, Pennsylvania",0,0,4215,0,0,0,0,0
21466,Pennsylvania,McSherrystown,"McSherrystown, Pennsylvania",0,0,3090,0,0,0,0,0
21467,Pennsylvania,McVeytown,"McVeytown, Pennsylvania",0,0,331,0,0,0,0,0
21468,Pennsylvania,Meadowlands,"Meadowlands, Pennsylvania",0,0,1249,0,0,0,0,0
21469,Pennsylvania,Meadowood,"Meadowood, Pennsylvania",0,0,2847,0,0,0,0,0
21472,Pennsylvania,Mechanicsville,"Mechanicsville, Pennsylvania",0,0,435,0,0,0,0,0
21475,Pennsylvania,Mercersburg,"Mercersburg, Pennsylvania",0,0,1532,0,0,0,0,0
21476,Pennsylvania,Meridian,"Meridian, Pennsylvania",0,0,3970,0,0,0,0,0
21477,Pennsylvania,Mertztown,"Mertztown, Pennsylvania",0,0,963,0,0,0,0,0
21478,Pennsylvania,Messiah College,"Messiah College, Pennsylvania",0,0,2158,0,0,0,0,0
21479,Pennsylvania,Mexico,"Mexico, Pennsylvania",0,0,367,0,0,0,0,0
21480,Pennsylvania,Meyersdale,"Meyersdale, Pennsylvania",0,0,2399,0,0,0,0,0
21481,Pennsylvania,Middleburg,"Middleburg, Pennsylvania",0,0,1270,0,0,0,0,0
21482,Pennsylvania,Middleport,"Middleport, Pennsylvania",0,0,377,0,0,0,0,0
21485,Pennsylvania,Midway,"Midway, Pennsylvania",0,0,2062,0,0,0,0,0
21486,Pennsylvania,Mifflin,"Mifflin, Pennsylvania",0,0,620,0,0,0,0,0
21487,Pennsylvania,Mifflinburg,"Mifflinburg, Pennsylvania",0,0,4282,0,0,0,0,0
21488,Pennsylvania,Mifflintown,"Mifflintown, Pennsylvania",0,0,4254,0,0,0,0,0
21489,Pennsylvania,Mifflinville,"Mifflinville, Pennsylvania",0,0,1129,0,0,0,0,0
21490,Pennsylvania,Milesburg,"Milesburg, Pennsylvania",0,0,1076,0,0,0,0,0
21492,Pennsylvania,Milford Square,"Milford Square, Pennsylvania",0,0,1034,0,0,0,0,0
21494,Pennsylvania,Mill Hall,"Mill Hall, Pennsylvania",0,0,1608,0,0,0,0,0
21495,Pennsylvania,Mill Village,"Mill Village, Pennsylvania",0,0,385,0,0,0,0,0
21496,Pennsylvania,Millbourne,"Millbourne, Pennsylvania",0,0,1160,0,0,0,0,0
21498,Pennsylvania,Millerstown,"Millerstown, Pennsylvania",0,0,681,0,0,0,0,0
21500,Pennsylvania,Millerton,"Millerton, Pennsylvania",0,0,298,0,0,0,0,0
21501,Pennsylvania,Millheim,"Millheim, Pennsylvania",0,0,880,0,0,0,0,0
21502,Pennsylvania,Millsboro,"Millsboro, Pennsylvania",0,0,472,0,0,0,0,0
21503,Pennsylvania,Millvale,"Millvale, Pennsylvania",0,0,3662,0,0,0,0,0
21504,Pennsylvania,Millville,"Millville, Pennsylvania",0,0,922,0,0,0,0,0
21505,Pennsylvania,Millwood,"Millwood, Pennsylvania",0,0,547,0,0,0,0,0
21506,Pennsylvania,Milroy,"Milroy, Pennsylvania",0,0,1246,0,0,0,0,0
21507,Pennsylvania,Milton,"Milton, Pennsylvania",0,0,28851,0,0,0,0,0
21508,Pennsylvania,Minersville,"Minersville, Pennsylvania",0,0,4157,0,0,0,0,0
21509,Pennsylvania,Mingoville,"Mingoville, Pennsylvania",0,0,580,0,0,0,0,0
21510,Pennsylvania,Mocanaqua,"Mocanaqua, Pennsylvania",0,0,735,0,0,0,0,0
21511,Pennsylvania,Modena,"Modena, Pennsylvania",0,0,530,0,0,0,0,0
21513,Pennsylvania,Mohrsville,"Mohrsville, Pennsylvania",0,0,589,0,0,0,0,0
21517,Pennsylvania,Monroe,"Monroe, Pennsylvania",0,0,512,0,0,0,0,0
21519,Pennsylvania,Mont Alto,"Mont Alto, Pennsylvania",0,0,1729,0,0,0,0,0
21520,Pennsylvania,Montandon,"Montandon, Pennsylvania",0,0,889,0,0,0,0,0
21521,Pennsylvania,Montgomery,"Montgomery, Pennsylvania",0,0,6159,0,0,0,0,0
21522,Pennsylvania,Montgomeryville,"Montgomeryville, Pennsylvania",0,0,13082,0,0,0,0,0
21524,Pennsylvania,Montrose,"Montrose, Pennsylvania",0,0,1477,0,0,0,0,0
21525,Pennsylvania,Montrose Manor,"Montrose Manor, Pennsylvania",0,0,438,0,0,0,0,0
21526,Pennsylvania,Monument,"Monument, Pennsylvania",0,0,166,0,0,0,0,0
21527,Pennsylvania,Moosic,"Moosic, Pennsylvania",0,0,5832,0,0,0,0,0
21528,Pennsylvania,Morgantown,"Morgantown, Pennsylvania",0,0,676,0,0,0,0,0
21531,Pennsylvania,Morton,"Morton, Pennsylvania",0,0,2670,0,0,0,0,0
21532,Pennsylvania,Moscow,"Moscow, Pennsylvania",0,0,2823,0,0,0,0,0
21533,Pennsylvania,Moshannon,"Moshannon, Pennsylvania",0,0,327,0,0,0,0,0
21534,Pennsylvania,Mount Aetna,"Mount Aetna, Pennsylvania",0,0,368,0,0,0,0,0
21535,Pennsylvania,Mount Carbon,"Mount Carbon, Pennsylvania",0,0,86,0,0,0,0,0
21537,Pennsylvania,Mount Cobb,"Mount Cobb, Pennsylvania",0,0,1875,0,0,0,0,0
21538,Pennsylvania,Mount Eagle,"Mount Eagle, Pennsylvania",0,0,65,0,0,0,0,0
21540,Pennsylvania,Mount Gretna Heights,"Mount Gretna Heights, Pennsylvania",0,0,342,0,0,0,0,0
21541,Pennsylvania,Mount Holly Springs,"Mount Holly Springs, Pennsylvania",0,0,4463,0,0,0,0,0
21542,Pennsylvania,Mount Jewett,"Mount Jewett, Pennsylvania",0,0,849,0,0,0,0,0
21543,Pennsylvania,Mount Joy,"Mount Joy, Pennsylvania",0,0,8278,0,0,0,0,0
21546,Pennsylvania,Mount Penn,"Mount Penn, Pennsylvania",0,0,3121,0,0,0,0,0
21548,Pennsylvania,Mount Pleasant Mills,"Mount Pleasant Mills, Pennsylvania",0,0,385,0,0,0,0,0
21550,Pennsylvania,Mount Union,"Mount Union, Pennsylvania",0,0,3689,0,0,0,0,0
21551,Pennsylvania,Mount Wolf,"Mount Wolf, Pennsylvania",0,0,1385,0,0,0,0,0
21553,Pennsylvania,Mountainhome,"Mountainhome, Pennsylvania",0,0,1047,0,0,0,0,0
21555,Pennsylvania,Muhlenberg Park,"Muhlenberg Park, Pennsylvania",0,0,1656,0,0,0,0,0
21556,Pennsylvania,Muir,"Muir, Pennsylvania",0,0,424,0,0,0,0,0
21557,Pennsylvania,Muncy,"Muncy, Pennsylvania",0,0,9245,0,0,0,0,0
21558,Pennsylvania,Mundys Corner,"Mundys Corner, Pennsylvania",0,0,1683,0,0,0,0,0
21561,Pennsylvania,Muse,"Muse, Pennsylvania",0,0,2678,0,0,0,0,0
21564,Pennsylvania,Nanty-Glo,"Nanty-Glo, Pennsylvania",0,0,3543,0,0,0,0,0
21565,Pennsylvania,Naomi,"Naomi, Pennsylvania",0,0,73,0,0,0,0,0
21566,Pennsylvania,Narberth,"Narberth, Pennsylvania",0,0,4336,0,0,0,0,0
21569,Pennsylvania,Nemacolin,"Nemacolin, Pennsylvania",0,0,684,0,0,0,0,0
21571,Pennsylvania,Nesquehoning,"Nesquehoning, Pennsylvania",0,0,3250,0,0,0,0,0
21573,Pennsylvania,New Alexandria,"New Alexandria, Pennsylvania",0,0,526,0,0,0,0,0
21574,Pennsylvania,New Baltimore,"New Baltimore, Pennsylvania",0,0,168,0,0,0,0,0
21575,Pennsylvania,New Beaver,"New Beaver, Pennsylvania",0,0,1421,0,0,0,0,0
21576,Pennsylvania,New Bedford,"New Bedford, Pennsylvania",0,0,1032,0,0,0,0,0
21577,Pennsylvania,New Berlin,"New Berlin, Pennsylvania",0,0,826,0,0,0,0,0
21578,Pennsylvania,New Berlinville,"New Berlinville, Pennsylvania",0,0,1634,0,0,0,0,0
21579,Pennsylvania,New Bethlehem,"New Bethlehem, Pennsylvania",0,0,917,0,0,0,0,0
21581,Pennsylvania,New Buffalo,"New Buffalo, Pennsylvania",0,0,127,0,0,0,0,0
21583,Pennsylvania,New Castle Northwest,"New Castle Northwest, Pennsylvania",0,0,1393,0,0,0,0,0
21584,Pennsylvania,New Centerville,"New Centerville, Pennsylvania",0,0,128,0,0,0,0,0
21585,Pennsylvania,New Columbia,"New Columbia, Pennsylvania",0,0,1077,0,0,0,0,0
21586,Pennsylvania,New Columbus,"New Columbus, Pennsylvania",0,0,227,0,0,0,0,0
21588,Pennsylvania,New Eagle,"New Eagle, Pennsylvania",0,0,2085,0,0,0,0,0
21591,Pennsylvania,New Freeport,"New Freeport, Pennsylvania",0,0,58,0,0,0,0,0
21592,Pennsylvania,New Galilee,"New Galilee, Pennsylvania",0,0,352,0,0,0,0,0
21593,Pennsylvania,New Holland,"New Holland, Pennsylvania",0,0,5464,0,0,0,0,0
21595,Pennsylvania,New Jerusalem,"New Jerusalem, Pennsylvania",0,0,424,0,0,0,0,0
21597,Pennsylvania,New Kingstown,"New Kingstown, Pennsylvania",0,0,709,0,0,0,0,0
21598,Pennsylvania,New Lebanon,"New Lebanon, Pennsylvania",0,0,171,0,0,0,0,0
21599,Pennsylvania,New Market,"New Market, Pennsylvania",0,0,732,0,0,0,0,0
21600,Pennsylvania,New Morgan,"New Morgan, Pennsylvania",0,0,76,0,0,0,0,0
21601,Pennsylvania,New Oxford,"New Oxford, Pennsylvania",0,0,1813,0,0,0,0,0
21602,Pennsylvania,New Paris,"New Paris, Pennsylvania",0,0,172,0,0,0,0,0
21603,Pennsylvania,New Philadelphia,"New Philadelphia, Pennsylvania",0,0,1031,0,0,0,0,0
21606,Pennsylvania,New Schaefferstown,"New Schaefferstown, Pennsylvania",0,0,135,0,0,0,0,0
21608,Pennsylvania,New Tripoli,"New Tripoli, Pennsylvania",0,0,951,0,0,0,0,0
21609,Pennsylvania,New Washington,"New Washington, Pennsylvania",0,0,55,0,0,0,0,0
21610,Pennsylvania,New Wilmington,"New Wilmington, Pennsylvania",0,0,2349,0,0,0,0,0
21611,Pennsylvania,Newburg,"Newburg, Pennsylvania",0,0,335,0,0,0,0,0
21612,Pennsylvania,Newell,"Newell, Pennsylvania",0,0,506,0,0,0,0,0
21613,Pennsylvania,Newmanstown,"Newmanstown, Pennsylvania",0,0,2449,0,0,0,0,0
21614,Pennsylvania,Newry,"Newry, Pennsylvania",0,0,286,0,0,0,0,0
21615,Pennsylvania,Newton Hamilton,"Newton Hamilton, Pennsylvania",0,0,197,0,0,0,0,0
21616,Pennsylvania,Newtown,"Newtown, Pennsylvania",0,0,2240,0,0,0,0,0
21617,Pennsylvania,Newtown Grant,"Newtown Grant, Pennsylvania",0,0,3562,0,0,0,0,0
21618,Pennsylvania,Newville,"Newville, Pennsylvania",0,0,1347,0,0,0,0,0
21619,Pennsylvania,Nicholson,"Nicholson, Pennsylvania",0,0,708,0,0,0,0,0
21620,Pennsylvania,Nittany,"Nittany, Pennsylvania",0,0,736,0,0,0,0,0
21621,Pennsylvania,Nixon,"Nixon, Pennsylvania",0,0,1265,0,0,0,0,0
21622,Pennsylvania,Noblestown,"Noblestown, Pennsylvania",0,0,531,0,0,0,0,0
21624,Pennsylvania,North Apollo,"North Apollo, Pennsylvania",0,0,1201,0,0,0,0,0
21625,Pennsylvania,North Belle Vernon,"North Belle Vernon, Pennsylvania",0,0,1857,0,0,0,0,0
21626,Pennsylvania,North Braddock,"North Braddock, Pennsylvania",0,0,4669,0,0,0,0,0
21627,Pennsylvania,North Catasauqua,"North Catasauqua, Pennsylvania",0,0,2831,0,0,0,0,0
21628,Pennsylvania,North Charleroi,"North Charleroi, Pennsylvania",0,0,1261,0,0,0,0,0
21629,Pennsylvania,North Irwin,"North Irwin, Pennsylvania",0,0,787,0,0,0,0,0
21630,Pennsylvania,North Philipsburg,"North Philipsburg, Pennsylvania",0,0,713,0,0,0,0,0
21631,Pennsylvania,North Vandergrift,"North Vandergrift, Pennsylvania",0,0,424,0,0,0,0,0
21633,Pennsylvania,North Warren,"North Warren, Pennsylvania",0,0,1807,0,0,0,0,0
21634,Pennsylvania,North York,"North York, Pennsylvania",0,0,2027,0,0,0,0,0
21636,Pennsylvania,Northern Cambria,"Northern Cambria, Pennsylvania",0,0,5981,0,0,0,0,0
21637,Pennsylvania,Northumberland,"Northumberland, Pennsylvania",0,0,3607,0,0,0,0,0
21638,Pennsylvania,Northwest Harborcreek,"Northwest Harborcreek, Pennsylvania",0,0,9077,0,0,0,0,0
21639,Pennsylvania,Northwood,"Northwood, Pennsylvania",0,0,158,0,0,0,0,0
21640,Pennsylvania,Norvelt,"Norvelt, Pennsylvania",0,0,770,0,0,0,0,0
21642,Pennsylvania,Nuangola,"Nuangola, Pennsylvania",0,0,677,0,0,0,0,0
21643,Pennsylvania,Numidia,"Numidia, Pennsylvania",0,0,274,0,0,0,0,0
21644,Pennsylvania,Nuremberg,"Nuremberg, Pennsylvania",0,0,541,0,0,0,0,0
21645,Pennsylvania,Oak Hills,"Oak Hills, Pennsylvania",0,0,2255,0,0,0,0,0
21646,Pennsylvania,Oakdale,"Oakdale, Pennsylvania",0,0,1432,0,0,0,0,0
21647,Pennsylvania,Oakland,"Oakland, Pennsylvania",0,0,1579,0,0,0,0,0
21649,Pennsylvania,Oakwood,"Oakwood, Pennsylvania",0,0,2233,0,0,0,0,0
21650,Pennsylvania,Oberlin,"Oberlin, Pennsylvania",0,0,351,0,0,0,0,0
21651,Pennsylvania,Ohiopyle,"Ohiopyle, Pennsylvania",0,0,56,0,0,0,0,0
21652,Pennsylvania,Ohioville,"Ohioville, Pennsylvania",0,0,3284,0,0,0,0,0
21654,Pennsylvania,Oklahoma,"Oklahoma, Pennsylvania",0,0,878,0,0,0,0,0
21656,Pennsylvania,Old Orchard,"Old Orchard, Pennsylvania",0,0,2185,0,0,0,0,0
21657,Pennsylvania,Oliver,"Oliver, Pennsylvania",0,0,2456,0,0,0,0,0
21659,Pennsylvania,Orangeville,"Orangeville, Pennsylvania",0,0,479,0,0,0,0,0
21660,Pennsylvania,Orbisonia,"Orbisonia, Pennsylvania",0,0,403,0,0,0,0,0
21661,Pennsylvania,Orchard Hills,"Orchard Hills, Pennsylvania",0,0,2294,0,0,0,0,0
21663,Pennsylvania,Orrstown,"Orrstown, Pennsylvania",0,0,260,0,0,0,0,0
21664,Pennsylvania,Orrtanna,"Orrtanna, Pennsylvania",0,0,111,0,0,0,0,0
21665,Pennsylvania,Orviston,"Orviston, Pennsylvania",0,0,131,0,0,0,0,0
21667,Pennsylvania,Orwin,"Orwin, Pennsylvania",0,0,292,0,0,0,0,0
21669,Pennsylvania,Oval,"Oval, Pennsylvania",0,0,387,0,0,0,0,0
21670,Pennsylvania,Oxford,"Oxford, Pennsylvania",0,0,5581,0,0,0,0,0
21671,Pennsylvania,Paint,"Paint, Pennsylvania",0,0,935,0,0,0,0,0
21672,Pennsylvania,Palmdale,"Palmdale, Pennsylvania",0,0,1252,0,0,0,0,0
21673,Pennsylvania,Palmer Heights,"Palmer Heights, Pennsylvania",0,0,3837,0,0,0,0,0
21676,Pennsylvania,Palo Alto,"Palo Alto, Pennsylvania",0,0,978,0,0,0,0,0
21678,Pennsylvania,Pardeesville,"Pardeesville, Pennsylvania",0,0,620,0,0,0,0,0
21679,Pennsylvania,Paris,"Paris, Pennsylvania",0,0,842,0,0,0,0,0
21680,Pennsylvania,Park Crest,"Park Crest, Pennsylvania",0,0,596,0,0,0,0,0
21681,Pennsylvania,Park Forest Village,"Park Forest Village, Pennsylvania",0,0,10299,0,0,0,0,0
21682,Pennsylvania,Parker,"Parker, Pennsylvania",0,0,802,0,0,0,0,0
21683,Pennsylvania,Parkesburg,"Parkesburg, Pennsylvania",0,0,3993,0,0,0,0,0
21684,Pennsylvania,Parkside,"Parkside, Pennsylvania",0,0,2330,0,0,0,0,0
21685,Pennsylvania,Parkville,"Parkville, Pennsylvania",0,0,7234,0,0,0,0,0
21686,Pennsylvania,Parryville,"Parryville, Pennsylvania",0,0,502,0,0,0,0,0
21687,Pennsylvania,Patterson Heights,"Patterson Heights, Pennsylvania",0,0,597,0,0,0,0,0
21688,Pennsylvania,Paxtang,"Paxtang, Pennsylvania",0,0,1546,0,0,0,0,0
21689,Pennsylvania,Paxtonia,"Paxtonia, Pennsylvania",0,0,5296,0,0,0,0,0
21690,Pennsylvania,Paxtonville,"Paxtonville, Pennsylvania",0,0,268,0,0,0,0,0
21691,Pennsylvania,Pen Argyl,"Pen Argyl, Pennsylvania",0,0,3556,0,0,0,0,0
21692,Pennsylvania,Pen Mar,"Pen Mar, Pennsylvania",0,0,1025,0,0,0,0,0
21694,Pennsylvania,Penn,"Penn, Pennsylvania",0,0,465,0,0,0,0,0
21695,Pennsylvania,Penn Estates,"Penn Estates, Pennsylvania",0,0,5363,0,0,0,0,0
21696,Pennsylvania,Penn Lake Park,"Penn Lake Park, Pennsylvania",0,0,308,0,0,0,0,0
21697,Pennsylvania,Penn State Erie,"Penn State Erie, Pennsylvania",0,0,1626,0,0,0,0,0
21698,Pennsylvania,Penn Wynne,"Penn Wynne, Pennsylvania",0,0,5932,0,0,0,0,0
21699,Pennsylvania,Penndel,"Penndel, Pennsylvania",0,0,2157,0,0,0,0,0
21700,Pennsylvania,Penns Creek,"Penns Creek, Pennsylvania",0,0,674,0,0,0,0,0
